"objectid","station_name","exit_code","inc_crc","updated_at","lon","lat","geom_4326","geom_3414"
14513,MARINA SOUTH MRT STATION,Exit 2,AC98AC5E6E4A2440,"20231019120510",103.86177721011121,1.2738599495197072,POINT (103.86177721011121 1.2738599495197072),POINT (31167.22270003361 28482.49919984119)
14514,MARINA SOUTH MRT STATION,Exit 1,"20846F5C306F5CFE","20231019120510",103.8615038787278,1.2735748044859307,POINT (103.8615038787278 1.2735748044859307),POINT (31136.803400033372 28450.968999840716)
14515,GARDENS BY THE BAY MRT STATION,Exit 1,"272B01765238D930","20231019120510",103.86858673411133,1.280370755955639,POINT (103.86858673411133 1.280370755955639),POINT (31925.059600034154 29202.439999851278)
14516,GARDENS BY THE BAY MRT STATION,Exit 2,"64955697073C7D02","20231019120510",103.86796876727624,1.2788262233339731,POINT (103.86796876727624 1.2788262233339731),POINT (31856.287200033465 29031.652599848858)
14517,GARDENS BY THE BAY MRT STATION,Exit 3,"139A309B16435395","20231019120510",103.86715412214197,1.2783034399681215,POINT (103.86715412214197 1.2783034399681215),POINT (31765.624500034366 28973.844699848058)
14518,MARINA BAY MRT STATION,Exit 2,"9B69D26308E8046F","20231019120510",103.85500333791994,1.2761589313162336,POINT (103.85500333791994 1.2761589313162336),POINT (30413.34160003382 28736.701399844744)
14519,MARINA BAY MRT STATION,Exit 3,"2F2639EB423EFD0D","20231019120510",103.85537174149034,1.2754163658971882,POINT (103.85537174149034 1.2754163658971882),POINT (30454.342700033514 28654.59269984359)
14520,MARINA BAY MRT STATION,Exit 4,F125CE014C37C2DB,"20231019120510",103.85648883626318,1.2736342091095512,POINT (103.85648883626318 1.2736342091095512),POINT (30578.66830003568 28457.532099840824)
14521,MARINA BAY MRT STATION,Exit 5,"03BC8BA7B72C2D81","20231019120510",103.85431950195625,1.2746932644544062,POINT (103.85431950195625 1.2746932644544062),POINT (30337.23740003362 28574.63489984245)
14522,MARINA BAY MRT STATION,Exit 1,"4F0EDD7252D1EAF8","20231019120510",103.85447003295413,1.2773530329779264,POINT (103.85447003295413 1.2773530329779264),POINT (30353.987900033422 28868.7384998466)
14523,SHENTON WAY MRT STATION,Exit 6,"42CEFA5FE7DD78D9","20231019120510",103.84989322327651,1.2779292050949722,POINT (103.84989322327651 1.2779292050949722),POINT (29844.625100034336 28932.44489984744)
14524,SHENTON WAY MRT STATION,Exit 3,A54D185A5569B115,"20231019120510",103.85012877107079,1.277629581126691,POINT (103.85012877107079 1.277629581126691),POINT (29870.839900034534 28899.314199847046)
14525,SHENTON WAY MRT STATION,Exit 2,FD720BE5E5565E2E,"20231019120510",103.85091509462848,1.2770030544242335,POINT (103.85091509462848 1.2770030544242335),POINT (29958.351900033806 28830.036699846067)
14526,SHENTON WAY MRT STATION,Exit 4,"2B1F698DD3DB8746","20231019120510",103.85103408604942,1.2776559417698303,POINT (103.85103408604942 1.2776559417698303),POINT (29971.594200035324 28902.22969984707)
14527,SHENTON WAY MRT STATION,Exit 5,"03444FA2BC9AF9DF","20231019120510",103.85180797805077,1.2771436461188985,POINT (103.85180797805077 1.2771436461188985),POINT (30057.72260003541 28845.583299846272)
14528,BOON KENG MRT STATION,Exit C,B8343022B9AB9000,"20231019120510",103.86070683328751,1.317914816472307,POINT (103.86070683328751 1.317914816472307),POINT (31048.045500033877 33353.858499909555)
14529,FARRER PARK MRT STATION,Exit H,"54174A49E0822F8A","20231019120510",103.8560988521155,1.3118835080609075,POINT (103.8560988521155 1.3118835080609075),POINT (30535.228200035715 32686.942199900204)
14530,FARRER PARK MRT STATION,Exit I,"29BDA63F18A13487","20231019120510",103.85580665725489,1.311765877296202,POINT (103.85580665725489 1.311765877296202),POINT (30502.70980003408 32673.934899900007)
14531,FARRER PARK MRT STATION,Exit G,E130D0857A648E60,"20231019120510",103.85550098237228,1.3122590364129927,POINT (103.85550098237228 1.3122590364129927),POINT (30468.690600033293 32728.465599900795)
14532,FARRER PARK MRT STATION,Exit A,"360853AB3FB5F8E8","20231019120510",103.85477274737836,1.312326909037027,POINT (103.85477274737836 1.312326909037027),POINT (30387.64490003403 32735.96989990086)
14533,FARRER PARK MRT STATION,Exit C,"6551D0EB84199FBF","20231019120510",103.85326682482192,1.311910678691349,POINT (103.85326682482192 1.311910678691349),POINT (30220.050400033742 32689.94389990026)
14534,CITY HALL MRT STATION,Exit D,"0D2982825A7A63D7","20231019120510",103.85180233380913,1.2934548259513226,POINT (103.85180233380913 1.2934548259513226),POINT (30057.081400034458 30649.189399871564)
14535,YISHUN MRT STATION,Exit D,"7CCB5AAD7A692ED6","20231019120510",103.83486348521703,1.4291065074428853,POINT (103.83486348521703 1.4291065074428853),POINT (28171.925100035995 45648.853500082216)
14536,YISHUN MRT STATION,Exit A,"4D6714260A96395A","20231019120510",103.83478360318439,1.429397167315948,POINT (103.83478360318439 1.429397167315948),POINT (28163.035400033838 45680.993200082645)
14537,SEMBAWANG MRT STATION,Exit B,"3167E33222F7BAC9","20231019120510",103.81979020457172,1.4487682603258423,POINT (103.81979020457172 1.4487682603258423),POINT (26494.50650003456 47822.955800112744)
14538,SEMBAWANG MRT STATION,Exit A,A4391FC0AAA1EAAC,"20231019120510",103.82010973575841,1.4488373194331288,POINT (103.82010973575841 1.4488373194331288),POINT (26530.065300034144 47830.59180011282)
14539,ADMIRALTY MRT STATION,Exit A,"071776EA2CE1E3E9","20231019120510",103.80098952191813,1.4403456612830383,POINT (103.80098952191813 1.4403456612830383),POINT (24402.275200033717 46891.64810009964)
14540,ADMIRALTY MRT STATION,Exit C,"887FE97DECFFEA05","20231019120510",103.80054245816031,1.4405962856579384,POINT (103.80054245816031 1.4405962856579384),POINT (24352.52430003415 46919.361600100034)
14541,YIO CHU KANG MRT STATION,Exit B,F73C9CE1485EDFF0,"20231019120510",103.84494684754169,1.381547520536042,POINT (103.84494684754169 1.381547520536042),POINT (29294.079200035354 40390.02430000839)
14542,YIO CHU KANG MRT STATION,Exit A,"03DE662B8A72F32A","20231019120510",103.84483419549113,1.3816444074306995,POINT (103.84483419549113 1.3816444074306995),POINT (29281.542400034537 40400.73750000852)
14543,YIO CHU KANG MRT STATION,Exit C,"896C97CCBA89A32A","20231019120510",103.84464576043435,1.3819536213060495,POINT (103.84464576043435 1.3819536213060495),POINT (29260.571800035246 40434.92870000903)
14544,PAYA LEBAR MRT STATION,Exit B,"69CB616E4522ABA4","20231019120510",103.89221716863163,1.3183474668988477,POINT (103.89221716863163 1.3183474668988477),POINT (34554.83820003328 33401.759499910244)
14545,PAYA LEBAR MRT STATION,Exit A,CC4D13D27CAEA2B1,"20231019120510",103.89278832410525,1.3182159921500778,POINT (103.89278832410525 1.3182159921500778),POINT (34618.40260003442 33387.223199910055)
14546,MARSILING MRT STATION,Exit A,A4DF45D1ABCFAC02,"20231019120510",103.77421049331159,1.4328016943533108,POINT (103.77421049331159 1.4328016943533108),POINT (21422.160400033586 46057.53350008795)
14547,MARSILING MRT STATION,Exit C,BC10B89687EB57DF,"20231019120510",103.7738204510363,1.4324695224000648,POINT (103.7738204510363 1.4324695224000648),POINT (21378.753600033855 46020.804700087414)
14548,KRANJI MRT STATION,Exit A,"91BDDFEBA5A15383","20231019120510",103.76201851559114,1.4247391712175417,POINT (103.76201851559114 1.4247391712175417),POINT (20065.3486000344 45166.05820007542)
14549,KRANJI MRT STATION,Exit B,E0BD26E3F5EE18B9,"20231019120510",103.76194060609642,1.4248526446610568,POINT (103.76194060609642 1.4248526446610568),POINT (20056.67880003434 45178.60580007563)
14550,LAYAR LRT STATION,Exit B,F757F13626617675,"20231019120510",103.88014279914344,1.3921445374146684,POINT (103.88014279914344 1.3921445374146684),POINT (33210.92070003601 41561.83720002479)
